ISIN,FISN,CFI,DTI,Linked DTI(s),DTI Long Name,DTI Short Name,DTI Status,Type,Added Date,Amended Date
XT4G071CGCX6,LUNA/LUNA,TMXXXX,4G071CGCX,JHH9RZMC8,LUNA,LUNA,Provisional,Referential Instrument,8/8/25,8/8/25
XTTF0T4FGWM7,LUNA/LUNA,TMXXXX,TF0T4FGWM,VXMMJV3SZ,LUNA,LUNA,Provisional,Referential Instrument,8/8/25,8/8/25
XTS0ZT6RLNQ0,LUNA/LUNA,TMXXXX,S0ZT6RLNQ,V1HLCMXP4,LUNA,LUNA,Provisional,Referential Instrument,8/8/25,8/8/25
XTFF33CGWRD7,WRAPPED MATIC/WMATIC,TMXXXX,FF33CGWRD,9B098XMSX,Wrapped Matic,WMATIC,Provisional,Referential Instrument,8/8/25,8/8/25
XTX7GHZ35BR6,HECO-PEG HDOT TOKEN/HDOT,TMXXXX,X7GHZ35BR,562T78F9X,Heco-Peg HDOT Token,HDOT,Provisional,Referential Instrument,8/8/25,8/8/25
XTW75BL8X5Z6,POLKADOT TOKEN/DOT,TMXXXX,W75BL8X5Z,Z4LCRP3TH,Polkadot Token,DOT,Provisional,Referential Instrument,8/8/25,8/8/25
XTCR0R1VH3K1,AXLDOT/AXLDOT,TMXXXX,CR0R1VH3K,597MD9D5R,axlDOT,axlDOT,Provisional,Referential Instrument,8/8/25,8/8/25
XTCR7G0H3JH3,DOT/DOT,TMXXXX,CR7G0H3JH,9SHB9HB1Q,DOT,DOT,Provisional,Referential Instrument,8/8/25,8/8/25
XTS35QC1D796,WRAPPED FANTOM/WFTM,TMXXXX,S35QC1D79,J91QRKB7J,Wrapped Fantom,WFTM,Provisional,Referential Instrument,8/8/25,8/8/25
XTNX7TM2NSS7,RUJIRA/RUJI,TMXXXX,NX7TM2NSS,N4ZF86SSF,Rujira,RUJI,Provisional,Referential Instrument,8/8/25,8/8/25
XT2VXBTHN9G7,THORCHAIN/RUNE,TMXXXX,2VXBTHN9G,84G8LN2SF,THORChain,RUNE,Provisional,Referential Instrument,8/8/25,8/8/25
XTLX55VB2RT6,RUNE/RUNE,TMXXXX,LX55VB2RT,LM4XRQVC6,Rune,RUNE,Provisional,Referential Instrument,8/8/25,8/8/25
XT35DZ7KWK28,RUNE/RUNE,TMXXXX,35DZ7KWK2,22S36W63Q,RUNE,RUNE,Provisional,Referential Instrument,8/8/25,8/8/25
XTN0BMRXJKD7,DOGEZILA AI/DAI,TMXXXX,N0BMRXJKD,5MJ4CMDRL,DogeZila Ai,DAI,Provisional,Referential Instrument,8/8/25,8/8/25
XTQQNJ5ZMX76,HECO PEG EOS TOKEN/EOS,TMXXXX,QQNJ5ZMX7,8NBGRP39C,Heco Peg EOS Token,EOS,Provisional,Referential Instrument,8/8/25,8/8/25
XTWPFTK1VH08,EOS/EOS,TMXXXX,WPFTK1VH0,CJ7S27P4X,EOS,EOS,Provisional,Referential Instrument,8/8/25,8/8/25
XTB9220SLNZ7,EOS/EOS,TMXXXX,B9220SLNZ,4T7NDD1NJ,EOS,EOS,Provisional,Referential Instrument,8/8/25,8/8/25
XT9GJLD92V38,GAS DAO/GAS,TMXXXX,9GJLD92V3,515SFJ0CX,Gas DAO,GAS,Provisional,Referential Instrument,8/8/25,8/8/25
XTH8NP4QLFK9,GASTOKEN/GAS,TMXXXX,H8NP4QLFK,34V259NQP;HM2QQX7P2,GasToken,GAS,Validated,Referential Instrument,8/8/25,8/8/25
XTRV7XWTM2L7,GAS ON XCAP/GAS,TMXXXX,RV7XWTM2L,B32QDL4ZD,GAS on XCAP,GAS,Provisional,Referential Instrument,8/8/25,8/8/25
XTF25635ZT87,GREEN METAVERSE TOKEN/GMT,TMXXXX,F25635ZT8,FVVM5K1LJ;62M7HLWSK;N018N3Q0Z;8HQHS4755,Green Metaverse Token,GMT,Validated,Referential Instrument,8/8/25,8/8/25
XTKN118BVVR7,VALORIX TOKEN 4T 2024/VLRX4T24,TMXXXX,KN118BVVR,ZRVKR1S1B,Valorix Token 4T 2024,VLRX4T24,Provisional,Referential Instrument,8/8/25,8/8/25
XT75FL7SQJ22,BNB ON BEACON/BNB,TMXXXX,75FL7SQJ2,85MP572L7,BNB on Beacon,BNB,Provisional,Referential Instrument,8/8/25,8/8/25
XTWSJQ43S398,SLF TOKEN/SLF,TMXXXX,WSJQ43S39,PBST6DZHR,SLF token,SLF,Provisional,Referential Instrument,8/8/25,8/8/25
AT0000A3HFW2,SAVAARA/GENS 249,EMXXXB,XK1Z4D7L2,,SavaaraBuch1 // ISIN: AT0000A3HFW2,Buch2024,Validated,Financial Instrument,8/8/25,8/8/25
DE000A408Q55,COI-SMCR1/ CL NAMENS-ANLAGEAKTIEN,CIOGMY,T2M2D0SJJ,,coinIX COINVEST SCI1 Anlageaktien // ISIN: DE000A408Q55,CIXSCI1C,Validated,Financial Instrument,8/8/25,8/8/25
VGG3662B1013,FRANKLIN ONCHAI/USD VTG RED CONV SH,CIOIMS,JKKWT1RB4,,Franklin OnChain Institutional Liquidity Fund Ltd.,iBENJI,Validated,Financial Instrument,8/11/25,8/11/25
LU2900381208,FR.TE.ON.FD-U.S. GO/SH USD,CIOIMS,160MQCRQ4,,Franklin OnChain U.S. Government Money Fund,gBENJI,Validated,Financial Instrument,8/11/25,8/11/25
XTQMVXV43GT5,SERAPH/SERAPH,TMXXXX,QMVXV43GT,BSSKLJN9W;F80TKN269,Seraph,SERAPH,Validated,Referential Instrument,8/14/25,8/14/25
XT4PS1S77QG3,SAHARA AI/SAHARA,TMXXXX,4PS1S77QG,QXVT6R1PP;2M221L80D,Sahara AI,SAHARA,Validated,Referential Instrument,8/14/25,8/14/25
XTT9QL1ZT5D4,HORIZEN/ZEN,TMXXXX,T9QL1ZT5D,KL03F6N2L,Horizen,ZEN,Validated,Referential Instrument,8/18/25,8/18/25
XT4WXHPRNH87,MAMO/MAMO,TMXXXX,4WXHPRNH8,KWVGR5HFQ,Mamo,MAMO,Validated,Referential Instrument,8/18/25,8/18/25
XTQJBV8L1M74,INFINITY GROUND AI/AIN,TMXXXX,QJBV8L1M7,ZMGT6X1ZK,Infinity Ground AI,AIN,Provisional,Referential Instrument,8/18/25,8/18/25
XT1ZZ7H452N7,SUCCINCT/PROVE,TMXXXX,1ZZ7H452N,S9P98R6W2,Succinct,PROVE,Validated,Referential Instrument,8/18/25,8/18/25
XTFDQM0JPZP0,RESEARCHCOIN/RSC,TMXXXX,FDQM0JPZP,S729RRDT4;770CZ1V2K,ResearchCoin,RSC,Validated,Referential Instrument,8/18/25,8/18/25
XT6XSPZJJTX0,BANKRCOIN/BNKR,TMXXXX,6XSPZJJTX,KB5NRMDMX,BankrCoin,BNKR,Validated,Referential Instrument,8/18/25,8/18/25
XT7PQ1242P35,TREEHOUSE/TREE,TMXXXX,7PQ1242P3,FWVGR1J7J;C0WC4KNGX,Treehouse,TREE,Validated,Referential Instrument,8/18/25,8/18/25
XTSTW1X0J383,TARS AI/TAI,TMXXXX,STW1X0J38,MMGJ8JFPF,TARS AI,TAI,Provisional,Referential Instrument,8/27/25,8/27/25
XTRQPCRN3VN7,MAGIC INTERNET MONEY/BITCOIN,TMXXXX,RQPCRN3VN,JQDK5K0P1;GXWQQ3LPH,MAGIC INTERNET MONEY,Bitcoin,Validated,Referential Instrument,8/27/25,8/27/25
XTZ29GHSCW78,LIGHT/LIGHT,TMXXXX,Z29GHSCW7,WB6NHMWBT,Light,LIGHT,Validated,Referential Instrument,8/27/25,8/27/25
XT1R9JFC50Z3,BSQUARED NETWORK/B2,TMXXXX,1R9JFC50Z,6CLGVDW4G;7V832GQSM,BSquared Network,B2,Validated,Referential Instrument,8/27/25,8/27/25
XT2FX0H8T881,METAPLEX/MPLX,TMXXXX,2FX0H8T88,2S9ZH0BJL,Metaplex,MPLX,Validated,Referential Instrument,8/27/25,8/27/25
US86851T2042,SUPERSTATE ASSE/SH CTF,ESRUFR,RV1FKF901,SNJSZ847H;LPN4K68QT;B6CSM27H8,Superstate Short Duration US Government Securities Fund,USTB,Validated,Financial Instrument,8/28/25,8/28/25
XTN6XNN848L1,FRANKLIN MONEY FUND/FOBXX,TMXXXX,N6XNN848L,1J5WZ6CRD,Franklin Money Fund,FOBXX,Provisional,Referential Instrument,9/1/25,9/1/25
XTGJFMMZMH38,DAI STABLECOIN/DAI,TMXXXX,GJFMMZMH3,X8N7P3B1M,Dai Stablecoin,DAI,Validated,Referential Instrument,9/1/25,9/1/25
XTV8RWPWKG41,COMPOUND DAI/CDAI,TMXXXX,V8RWPWKG4,40KGHMPNB,Compound Dai,CDAI,Provisional,Referential Instrument,9/1/25,9/1/25
XTNGFD0XT8F8,DAI STABLECOIN ON XDAI/DAI,TMXXXX,NGFD0XT8F,6J22DJB2W,Dai Stablecoin on xDai,DAI,Provisional,Referential Instrument,9/1/25,9/1/25
XTSRHDL657V8,DAI STABLECOIN/DAI,TMXXXX,SRHDL657V,2T99BSRZP,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/1/25,9/1/25
XTTKBHQSK861,(POS) DAI STABLECOIN/DAI,TMXXXX,TKBHQSK86,37800ZHTJ,(PoS) Dai Stablecoin,DAI,Provisional,Referential Instrument,9/1/25,9/1/25
XT8KP9HB8M98,YALA/YALA,TMXXXX,8KP9HB8M9,Q95GG5PNT;JPF5M71Z0,Yala,YALA,Validated,Referential Instrument,9/1/25,9/1/25
XTCSVDS945S5,BLUWHALE AI/BLUAI,TMXXXX,CSVDS945S,5D2RBZM0X;B69HMNT3J;KFZBCG8X8;HZ1JDFXFZ;RXXTGPCKM;6RX2W97GQ,Bluwhale AI,BLUAI,Validated,Referential Instrument,9/5/25,10/27/25
XTBVGC4DQHC5,USD TETHER/USDT,TMXXXX,BVGC4DQHC,75T0GP5WJ,USD Tether,USDT,Provisional,Referential Instrument,9/5/25,9/5/25
XTWBCWNMTMQ2,TETHER USDT/USDT,TMXXXX,WBCWNMTMQ,BHQ70PZ11,Tether USDt,USDt,Provisional,Referential Instrument,9/5/25,9/5/25
XT5XR8JDR4W1,TETHER USD/USDT,TMXXXX,5XR8JDR4W,JGJZPPF7Z,Tether USD,USDt,Provisional,Referential Instrument,9/5/25,9/5/25
XT653WS6JMS2,TETHER USDT/USDT,TMXXXX,653WS6JMS,PDX13MN94,Tether USDt,USDt,Provisional,Referential Instrument,9/5/25,9/5/25
XTSP01RFC8J7,USDT/USDT,TMXXXX,SP01RFC8J,Z7ZX774BJ,USDT,USDT,Provisional,Referential Instrument,9/5/25,9/5/25
XTBN9TZGDVN0,RENDER TOKEN/RNDR,TMXXXX,BN9TZGDVN,X6TPRZQCP,Render Token,RNDR,Provisional,Referential Instrument,9/5/25,9/5/25
XTXQH1Q7FFF8,DAI STABLECOIN/DAI.E,TMXXXX,XQH1Q7FFF,XZCLWJ82L,Dai Stablecoin,DAI.e,Provisional,Referential Instrument,9/5/25,9/5/25
XT7WLQLX7QZ2,DAI STABLECOIN/DAI,TMXXXX,7WLQLX7QZ,NXZN9KF0J,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XT36BZXKK4L3,DAI/DAI,TMXXXX,36BZXKK4L,TL38L96B0,Dai,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XT512GST3N65,DAI STABLECOIN/1DAI,TMXXXX,512GST3N6,SV2TN9RGG,Dai Stablecoin,1DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTX4T8FB0W79,AXLDAI/AXLDAI,TMXXXX,X4T8FB0W7,S71KQ60V6,axlDAI,axlDAI,Provisional,Referential Instrument,9/5/25,9/5/25
XT7Q2D9JKDH7,DAI STABLECOIN/DAI,TMXXXX,7Q2D9JKDH,374KXLPZC,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTRWSDMMMBD2,DAI STABLECOIN/DAI,TMXXXX,RWSDMMMBD,F6RJF3JHM,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XT2QBGGX7WZ4,DAI STABLECOIN/DAI,TMXXXX,2QBGGX7WZ,13XBRDZWR,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTS29L9C2LF3,DAI STABLECOIN/DAI,TMXXXX,S29L9C2LF,NQ89K5S8K,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XT35WXMVG088,DAI STABLECOIN/DAI,TMXXXX,35WXMVG08,KD23BVN3R,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XT63R6KRT6P1,DAI STABLECOIN/DAI,TMXXXX,63R6KRT6P,JS4511HVX,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTJ29GS0T177,DAI/DAI,TMXXXX,J29GS0T17,KF0HP1QM7,Dai,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTP4HVPFJ047,DAI STABLECOIN/DAI,TMXXXX,P4HVPFJ04,T09PK5WL6,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTN9SKNTDTX5,DAI STABLECOIN/DAI,TMXXXX,N9SKNTDTX,V260VFVT8,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XT7MK9LXG8K5,DAI STABLECOIN/DAI,TMXXXX,7MK9LXG8K,L0FM5CT8B,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTSCT6BLHV62,DAI STABLECOIN/DAI,TMXXXX,SCT6BLHV6,11XNLBSDG,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTV5DCK5R330,DAI STABLECOIN/DAI,TMXXXX,V5DCK5R33,6FF5NMJVX,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XT37M195C630,GNOSIS CHAIN/XDAI,TMXXXX,37M195C63,JXG6Q514K,Gnosis Chain,xDAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTH7S76CSRK2,DAI/DAI,TMXXXX,H7S76CSRK,485MQ7N3X,Dai,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTS7GGLVX2C8,DAI/DAI,TMXXXX,S7GGLVX2C,4X31PW3DP,Dai,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTPJN7058ZN8,DAI/JDAI,TMXXXX,PJN7058ZN,RC9WGGMXC,Dai,jDAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTZMWWKZZ2S6,DAI STABLECOIN FROM ETHEREUM/DAI,TMXXXX,ZMWWKZZ2S,QXZB7S33W,Dai Stablecoin from Ethereum,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTHN14BS8LC5,DAI STABLECOIN/DAI,TMXXXX,HN14BS8LC,7G3J24KP0,Dai Stablecoin,DAI,Provisional,Referential Instrument,9/5/25,9/5/25
XTXDMP5FSV04,ARTIFICIAL SI ALLIANCE (FET)/ASI,TMXXXX,XDMP5FSV0,9JL11V3JD;N01MRH960;Q5M8XZ3VC;X3XWGM0NC;RJHN9038Q,Artificial Superintelligence Alliance (FET),ASI;FET,Validated,Referential Instrument,9/5/25,11/21/25
XTHWBLGXNBX7,FETCH/FET,TMXXXX,HWBLGXNBX,TGMK7MJQM,Fetch,FET,Provisional,Referential Instrument,9/5/25,9/5/25
XTZFHMD8JNR8,OKB/OKB,TMXXXX,ZFHMD8JNR,605NMSTKP,OKB,OKB,Provisional,Referential Instrument,9/5/25,9/5/25
XTDW1NCGR645,LINEA/LINEA,TMXXXX,DW1NCGR64,J74JKQM2D;7130T7CRM,Linea,LINEA,Validated,Referential Instrument,9/15/25,9/15/25
XTS1NP9MHTB9,GOAT NETWORK TOKEN/GOATED,TMXXXX,S1NP9MHTB,3H75459K2,GOAT Network Token,GOATED,Validated,Referential Instrument,9/15/25,9/15/25
XTZ9XPPVGGK8,STRONGHOLD SHX/SHX,TMXXXX,Z9XPPVGGK,2RKRC4B02;K2LHPC5CT;1136CLSDN,Stronghold SHx,SHX,Validated,Referential Instrument,9/15/25,10/24/25
LT0000135352,VENTUS ARTIS/VARI BD 20270228,DBVXFR,TB01WHNTB,,EUR VENTUS ARTIS BONDS 25-2027,VENTUSARTISVARIBD20270228,Private,Financial Instrument,9/15/25,9/15/25
LI0492804666,ENERCOM/NCU PFDSH,EPNNNB,1VNM0P1JH,,ENERCOM Token,ENC,Validated,Financial Instrument,9/15/25,9/15/25
LI0589663785,CALIDRIS FINTEC/BRPS NVTG CHF0.01,ESNUFB,2B7L8DKCG,,CalidrisPowerfox,CLPX,Validated,Financial Instrument,9/15/25,9/15/25
LI1139105210,CLASSIC STERN I/REGPS NVTG EUR0.1,ESNUFR,Q8H1251WS,,Classic Sterne I AG,CSI,Validated,Financial Instrument,9/15/25,9/15/25
FR001400TXZ8,CAISSE DES DEPO/3.33 MTN 20341107,DTFTFR,K4PNMWS6Z,,CAISSE DES DEPO/3.33 MTN 20341107,FR001400TXZ8,Private,Financial Instrument,9/15/25,9/15/25
FR0013510518,SOCIETE GENERAL/DBT 20240514,DBZXXR,CMSK2W3XX,,FR0013510518,FR0013510518,Validated,Financial Instrument,9/15/25,9/15/25
FR0014002SW6,SG Issuer/Var MTN 20250321,DTVXFB,JNGH9PBM7,,FR0014002SW6,FR0014002SW6,Validated,Financial Instrument,9/15/25,9/15/25
FR00140081U9,SOCIETE GENERAL/0.14 Bd 20250418,DBFXFR,NMDP68SBR,,FR00140081U9,FR00140081U9,Validated,Financial Instrument,9/15/25,9/15/25
FR001400MDG5,SOCIÉTÉ GÉNÉRAL/0 Bd 20251201 Sr,DBFNFR,3VS5DM4R3,,SOCIETE GENERALE EUR 10M 3Y DIGITAL GREEN SENIOR PREFERRED NOTES,FR001400MDG5,Validated,Financial Instrument,9/15/25,9/15/25
DE000A2TR7Q2,BITBOND FINANCE/VAR NRA 20290701,DBVUGB,353080D4B,,BB1,BB1,Validated,Financial Instrument,9/15/25,9/15/25
CH1137233305,REALUNITSCHWEIZ/REGSH CHF1,ESVUFR,H3T8HL1HM,,RealUnit Shares,REALU,Validated,Financial Instrument,9/15/25,9/15/25
DE000A41FVW8,LEEF BLATTW./VAR G UNL NACH,EMXXXB,XWWQP3BG1,,LEEF x wisefood,LXW,Validated,Financial Instrument,9/15/25,9/15/25
DE000A4DFK81,AREL-BAUBETREU./VAR ANL 20270430,DBVUBB,M7D68QB3M,,AREL 2 Extended Bond - Junior,AEJ,Validated,Financial Instrument,9/15/25,9/15/25
DE000A4DFK99,AREL-BAUBETREU./VAR ANL 20270430,DBVUBB,4FZ6VJ7MX,,AREL 2 Extended Bond - Advanced,AEA,Validated,Financial Instrument,9/15/25,9/15/25
DE000A4DFSA5,AREL-BAUBETREU./VAR ANL 20270430,DBVUBB,D9BR6MRV6,,AREL 2 Extended Bond - Beta,AEB,Validated,Financial Instrument,9/15/25,9/15/25
DE000A4DFR92,AREL-BAUBETREU./VAR ANL 20270430,DBVUBB,4B9V2B7CZ,,AREL 2 Extended Bond - Special,AEX,Validated,Financial Instrument,9/15/25,9/15/25
DE000A4DFV39,FRD ANDALUCIA 1/VAR ANL 20260825,DBVUBB,X653SD789,,Marbella Final Vista - Retail,MFR,Validated,Financial Instrument,9/15/25,9/15/25
DE000A4DFV62,FRD ANDALUCIA 1/VAR ANL 20260825,DBVUBB,63LCCG31H,,Marbella Final Vista - Junior,MFJ,Validated,Financial Instrument,9/15/25,9/15/25
DE000A4DFV47,FRD ANDALUCIA 1/VAR ANL 20260825,DBVUBB,5LXRBD40Q,,Marbella Final Vista - Advanced,MFA,Validated,Financial Instrument,9/15/25,9/15/25
DE000A4DFV70,FRD ANDALUCIA 1/VAR ANL 20260825,DBVUBB,WMGBLNGWB,,Marbella Final Vista - Special,MFX,Validated,Financial Instrument,9/15/25,9/15/25
DE000A4DFV88,FRD ANDALUCIA 1/VAR ANL 20260825,DBVUBB,VNCR1VJSX,,Marbella Final Vista - Anchor,MFI,Validated,Financial Instrument,9/15/25,9/15/25
DE000A4DFV54,FRD ANDALUCIA 1/VAR ANL 20260825,DBVUBB,9RGDPK76W,,Marbella Final Vista - Beta,MFB,Validated,Financial Instrument,9/15/25,9/15/25
AT0000A3K3N6,ROOMZ/8 BD 20320430,DBFUFB,BCDRL13P0,,Ritterhof - roomz on the rocks (Cash) // ISIN: AT0000A3K3N6,Roomz2025,Validated,Financial Instrument,9/15/25,9/15/25
AT0000A3K3P1,ROOMZ/13 BD 20320430,DBFUFB,THP79SF40,,Ritterhof_roomz_on_the_rocks // ISIN: AT0000A3K3P1,Roomz25GS,Validated,Financial Instrument,9/15/25,9/15/25
AT0000A3GQT7,LOISIUM HLDG/10 BD 20291231,DBFUFB,F7LB0S5F6,,Loisium24SZ // ISIN: AT0000A3GQT7,LOI24SZ,Validated,Financial Instrument,9/15/25,9/15/25
AT0000A3HRW7,SOLUTO/8 SUB BD 20320331,DBFOFB,C5P59JLTW,,Soluto_Anleihe2024 // ISIN: AT0000A3HRW7,Soluto2024,Validated,Financial Instrument,9/15/25,9/15/25
DE000A383W64,LIRIK GR.KVG/6.85 NRA 20300515 NACH,DBFUGB,M4ZKHRPHV,,SOCIAL Living BERLIN // ISIN: DE000A383W64,SLB,Validated,Financial Instrument,9/15/25,9/15/25
AT0000A3GQS9,LOISIUM HLDG/7.5 BD 20291231,DBFUFB,62B615C1R,,Loisium24GZ // ISIN: AT0000A3GQS9,LOI24GZ,Validated,Financial Instrument,9/15/25,9/15/25
NL0015002JE8,Sommalife Impac/9.0 Bd 20300714,DBFSFB,56DPJJ58X,,Sommalife Impact Group BV I // ISIN: NL0015002JE8,SIG,Validated,Financial Instrument,9/15/25,9/15/25
DE000A4AN278,KF IMMO 2/IHS 20271231 DUMMYT UBES,EYAYFM,RPXHBBCC0,,KF7 // ISIN: DE000A4AN278,KF7,Validated,Financial Instrument,9/15/25,9/15/25
NL0015002MD4,Pure Power B.V./7.0 Bd 20290908,DBFSFB,R5CN8JSC9,,Pure Power II // ISIN: NL0015002MD4,PUP,Validated,Financial Instrument,9/15/25,9/15/25
AT0000A3KR58,MY GYM/6.5 SUB BD 20300630,DBFOFB,53Q6MFB0F,,MyGym2025GZ // ISIN: AT0000A3KR58,MyGym25GZ,Validated,Financial Instrument,9/15/25,9/15/25
NL0015002KN7,PeelPioneers B./10.0 Conv B,DCFUFB,BWT8V065T,,PeelPioneers B.V. II // ISIN: NL0015002KN7,PLP,Validated,Financial Instrument,9/15/25,9/15/25
AT0000A3KR41,MY GYM/9 SUB BD 2030630,DBFOFB,69DXZ8P3Z,,MyGym2025SZ // ISIN: AT0000A3KR41,MyGym2025,Validated,Financial Instrument,9/15/25,9/15/25
DE000A418DA8,CROWD UKR.INV./AKT O.N.,ESVUFR,1012BPFV0,,Crowd4Ukraine Stamm // ISIN: DE000A418DA8,C4US,Validated,Financial Instrument,9/15/25,9/15/25
LI0471823018,INVAO/STRUCT 20291231 FX,EYAYFC,D43BWH0ZL,,INVAO token,IVO,Validated,Financial Instrument,9/15/25,9/15/25
XT4ZQGRG6CC5,BACKSTAGE/BKS,TMXXXX,4ZQGRG6CC,530FZSGVD,Backstage,BKS,Provisional,Referential Instrument,9/15/25,9/15/25
XTQ19R771077,ASSISTERR TOKEN/ASRR,TMXXXX,Q19R77107,SLBFHRJXF;D52PWL2PN,Assisterr Token,ASRR,Validated,Referential Instrument,9/19/25,9/19/25
XTG6QFN3Z7F1,DOLOMITE/DOLO,TMXXXX,G6QFN3Z7F,X9CHQ3TZC;X38VJD3RN;BH7750TV2,Dolomite,DOLO,Validated,Referential Instrument,9/19/25,9/19/25
XTL305TXRS86,AWE NETWORK/AWE,TMXXXX,L305TXRS8,B9DMCJKDP,AWE Network,AWE,Validated,Referential Instrument,9/19/25,9/19/25
XTF2RB3TCSQ6,KEETA/KTA,TMXXXX,F2RB3TCSQ,RX4HRVR11,Keeta,KTA,Validated,Referential Instrument,9/19/25,9/19/25
XTZ53WMGJQX4,NOICE/NOICE,TMXXXX,Z53WMGJQX,Z65ZD737H,noice,NOICE,Validated,Referential Instrument,9/19/25,9/19/25
XTDGJJGJJPB9,AVANTIS/AVNT,TMXXXX,DGJJGJJPB,NB8K9XDLK,Avantis,AVNT,Validated,Referential Instrument,9/19/25,9/19/25
XTG4GDNF84C0,SKY GOVERNANCE TOKEN/SKY,TMXXXX,G4GDNF84C,70LZN86TK,SKY Governance Token,SKY,Validated,Referential Instrument,9/19/25,9/19/25
XTFBJ51GPW26,CALDERA/ERA,TMXXXX,FBJ51GPW2,F4TC42BTF;7KRNK7QGT,Caldera,ERA,Validated,Referential Instrument,9/19/25,9/19/25
XTNFF56QPXF1,SAPIEN/SAPIEN,TMXXXX,NFF56QPXF,RQP5DF36F,Sapien,SAPIEN,Validated,Referential Instrument,9/19/25,9/19/25
XTRSZX7TVDD0,TOWNS/TOWNS,TMXXXX,RSZX7TVDD,CN23F7FMH;RFF464QVD,Towns,TOWNS,Validated,Referential Instrument,9/19/25,9/19/25
XTK305TJ1J95,ADDERRELS/ACORNS,TMXXXX,K305TJ1J9,1M1NW1ZG2;7DMBCZMP7,Adderrels,ACORNS,Validated,Referential Instrument,9/19/25,9/26/25
XT8SBX90CN81,RZTO TOKEN/RZTO,TMXXXX,8SBX90CN8,BKNGQHNHT,RZTO Token,RZTO,Validated,Referential Instrument,9/19/25,9/19/25
XT2HLT11X019,HASHKEY PLATFORM TOKEN/HSK,TMXXXX,2HLT11X01,R3J1F23LB;M1V3MZMLB,HashKey Platform Token,HSK,Validated,Referential Instrument,9/26/25,9/26/25
XTP913J143J0,BBVA EURO/BEUR,TMXXXX,P913J143J,P71QWTJLF,BBVA Euro,BEUR,Provisional,Referential Instrument,9/26/25,9/26/25
XT8RL4W6N7Q8,GAMEBUILD/GAME,TMXXXX,8RL4W6N7Q,HXG6RW8GM;BW86FQHSB,GameBuild,GAME,Validated,Referential Instrument,9/26/25,9/26/25
XT2M64LT88L0,ARCBLOCK/ABT,TMXXXX,2M64LT88L,RPFKXBLS8,ArcBlock,ABT,Provisional,Referential Instrument,9/26/25,9/26/25
XT56T1L5XRX9,ALEPH CLOUD/ALEPH,TMXXXX,56T1L5XRX,BBD2M564L,Aleph Cloud,ALEPH,Provisional,Referential Instrument,9/26/25,9/26/25
XT4V541JG149,00 TOKEN/00,TMXXXX,4V541JG14,XHH3ZDSMC,00 Token,00,Provisional,Referential Instrument,9/26/25,9/26/25
XT7W7VXDD8T5,BLUWHALE AI/BLUAI,TMXXXX,7W7VXDD8T,G94BLHC53,Bluwhale AI,BLUAI,Provisional,Referential Instrument,9/26/25,9/26/25
XT60STSXHFP5,MUSE/MUSE,TMXXXX,60STSXHFP,1VD21J1B2,Muse,MUSE,Provisional,Referential Instrument,9/26/25,9/26/25
XTDSLBF93WG9,AIRSWAP/AST,TMXXXX,DSLBF93WG,QBHZ840ST,AirSwap,AST,Provisional,Referential Instrument,9/26/25,9/26/25
XTCHJ92ZGWC6,BRAINTRUST/BTRST,TMXXXX,CHJ92ZGWC,V9F9THCBH,Braintrust,BTRST,Provisional,Referential Instrument,9/26/25,9/26/25
XTLSWXZG6DK3,DERIVADAO/DDX,TMXXXX,LSWXZG6DK,LD3V2FS16,DerivaDAO,DDX,Provisional,Referential Instrument,9/26/25,9/26/25
XTFX3M7PZ693,DEXTOOLS/DEXT,TMXXXX,FX3M7PZ69,2X6G6L275,DEXTools,DEXT,Provisional,Referential Instrument,9/26/25,9/26/25
XT12NR8GSF96,DIMO/DIMO,TMXXXX,12NR8GSF9,K7X9BMRVW,Dimo,DIMO,Provisional,Referential Instrument,9/26/25,9/26/25
XTM28PVPG349,ALLUNITY EUR/EURAU,TMXXXX,M28PVPG34,8F9FV1RW0,AllUnity EUR,EURAU,Provisional,Referential Instrument,9/26/25,9/26/25
